"","X6.I.consider.myself.a.tech.savvy..well.informed.about.or.proficient.in.the.use.of.modern.technology..especially.computers.","X7.I.have.an.understanding.of.the.basic.computational.principles.of.artificial.intelligence..AI.","X8.I.am.comfortable.with.the.nomenclature.related.to.artificial.intelligence","X9.I.have.an.understanding.of.the.limitations.of.artificial.intelligence","X10.Deep.Learning..and..Artificial.Intelligence..are.currently.being.broadly.discussed.in.the.radiological.community...Were.you.already.aware.of.these.topics.in.radiology..","X11.Deep.Learning..and..Artificial.Intelligence..are.currently.being.broadly.discussed.in.the.radiological.community...Do.you.personally.have.a.basic.understanding.of.the.technologies.used.in.these.topics..","X13.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.is.a.class.of.machine.learning.algorithms.that.use.multiple.layers.of.neural.networks..","X14.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.methods.learn.directly.from.data..without.the.need.for.manual.feature.extraction..","X15.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Application.of.deep.learning.in.radiology.requires.large.databases.of.labeled.medical.images..","X16.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.systems.are.often.opaque..it.can.be.difficult.to.delineate.the.underlying..thought.process...","X17.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.revolutionize.radiology.","X18.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.revolutionize.medicine.in.general.","X19.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.human.radiologist.will.be.replaced.in.the.foreseeable.future.","X20.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.human..non.interventional..physician.will.be.replaced.in.the.foreseeable.future.","X21.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...In.the.foreseeable.future..all.physicians.will.be.replaced.","X22.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.frighten.me.","X23.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.make.radiology.more.exciting.to.me.","X24.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.make.medicine.in.general.more.exciting.to.me.","X25.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.never.make.the.human.physician.expendable.","X26.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.impact.of.artificial.intelligence.alone.will.reduce.the.number.of.radiologists.that.are.needed..","X27.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.improve.radiology.","X28.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.improve.medicine.in.general.","X29.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...I.am.less.likely.to.consider.a.career.in.radiology..given.the.advancement.of.AI.","X30.Which.of.these.specialties.do.you.think.will.be.impacted.the.earliest.and.most.","X31.All.medical.students.should.receive.teaching.in.artificial.intelligence","X32.Teaching.in.artificial.intelligence.will.be.beneficial.for.my.career","X33.At.the.end.of.my.medical.degree..I.will.be.confident.in.using.basic.healthcare.AI.tools.if.required","X34.At.the.end.of.my.medical.degree..I.will.have.a.better.understanding.of.the.methods.used.to.assess.healthcare.AI.algorithm.performance","X35.Overall..at.the.end.of.my.medical.degree..I.feel.I.will.possess.the.knowledge.needed.to.work.with.AI.in.routine.clinical.practice","X36.Would.you.consider.using.the.following.clinical.workflow..Patients..clinical.images.undergo.artificial.intelligence.analysis..A.specialist.subsequently.reviews.both.the.image.and.the.artificial.intelligence.findings.","X37.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.detection.of.pathologies.in.imaging.exams.","X38.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.diagnosis.in.imaging.exams.","X39.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.indication.of.appropriate.imaging.exams."
"139","1","9","1","9","0","0","1","9","9","0","1","1","1","1","0","0","1","1","9","1","1","1","1","9","9","1","9","1","1","1","1","1","9"
"140","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","9","9","1","1","0","9","0","1","1","1","1"
"141","1","9","1","1","1","0","1","9","1","1","1","1","9","0","0","0","1","1","1","1","1","1","1","9","9","1","9","1","9","1","1","1","1"
"142","1","9","9","1","1","1","1","9","0","0","1","1","1","1","1","1","1","9","1","1","9","1","1","9","9","1","1","9","1","1","1","9","0"
"143","9","9","0","9","0","0","9","9","9","9","1","1","1","0","0","9","9","9","0","0","9","1","9","9","1","1","9","9","9","9","1","1","1"
"144","1","1","1","1","0","0","1","0","1","1","1","1","9","0","0","9","1","1","0","1","1","1","9","9","9","1","1","1","1","1","1","1","9"
"145","9","0","9","0","1","0","9","9","9","9","9","1","9","9","9","1","9","1","9","9","1","1","9","9","1","9","9","1","1","9","1","9","9"
"146","1","9","9","9","0","0","1","0","1","1","1","1","1","9","9","9","9","9","9","9","9","9","9","9","9","1","1","1","9","9","9","1","1"
"147","9","9","9","0","0","0","9","9","9","9","1","1","9","9","0","1","9","1","1","9","1","1","9","9","1","1","1","9","9","9","1","1","9"
"148","9","0","0","0","0","0","9","9","9","9","1","1","9","0","0","0","1","1","1","0","1","1","9","9","1","1","9","9","0","9","1","9","1"
"149","0","0","0","0","0","0","9","9","9","9","1","1","9","9","9","9","9","9","9","9","1","1","9","9","1","1","9","9","0","9","1","1","1"
"150","9","0","0","0","0","0","9","9","9","9","1","1","9","9","0","0","1","1","9","9","1","1","0","9","1","1","0","0","0","9","1","1","1"
"151","9","9","9","9","1","1","0","1","0","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","1","1","1","1","1","1","1","1","1"
"152","1","9","1","1","0","1","9","1","9","9","1","1","0","0","0","0","1","1","0","1","1","1","9","9","9","1","9","9","1","1","1","9","1"
"153","9","0","0","0","0","0","9","9","9","9","1","1","9","9","0","9","1","1","1","1","1","1","9","9","1","1","0","0","0","1","1","9","1"
"154","1","1","1","1","1","1","1","0","1","1","1","1","9","9","0","0","9","9","0","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"155","9","9","1","1","1","1","0","0","1","1","1","1","9","0","0","1","1","1","9","1","1","1","9","9","9","1","1","9","1","1","1","9","0"
"156","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","1","1","1","1","1","1","1","1","9","0","0","0","0","0","1","9","9","9"
"157","0","0","0","0","0","0","9","9","9","9","1","9","9","9","1","1","9","9","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"158","1","1","1","1","0","0","1","0","9","1","9","9","9","9","9","9","9","9","1","0","9","0","0","9","1","1","1","9","1","9","9","9","9"
"159","1","1","1","1","0","0","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","9","1","0","9","9","1","1","1","1","1"
"160","1","9","9","1","0","1","1","1","1","0","1","1","1","9","0","1","1","9","1","1","1","1","9","9","9","9","0","0","9","1","1","1","1"
"161","1","1","1","1","0","0","1","1","1","1","1","1","0","0","0","9","1","1","1","0","1","1","0","9","1","1","9","0","1","1","1","1","1"
"162","0","9","1","1","0","0","9","0","1","1","9","9","9","9","1","0","1","0","1","0","1","1","9","9","1","1","1","1","1","9","1","1","1"
"163","1","1","1","1","0","1","1","0","1","9","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"164","1","1","1","1","1","0","1","0","9","9","1","1","9","0","0","9","1","1","1","9","1","1","0","9","1","1","1","0","9","1","9","9","9"
"165","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","9","9","9","0","1","9","1","1","9","9","9","0","0","0","9","1","0","1"
"166","1","9","9","1","1","1","1","1","1","1","9","1","9","9","9","1","1","9","1","1","1","9","1","9","0","0","0","0","0","9","0","1","1"
"167","0","0","0","9","0","0","9","9","9","9","0","0","0","0","0","1","1","1","1","1","1","0","1","9","9","9","0","0","0","9","1","0","0"
"168","1","9","1","1","0","0","9","9","9","9","1","1","9","0","0","0","1","1","1","0","1","1","9","9","1","1","1","9","9","1","9","0","9"
"169","1","1","1","1","1","1","0","1","0","9","1","1","9","9","9","9","1","1","1","1","1","1","9","9","9","9","1","0","0","1","1","1","1"
"170","0","9","9","9","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","9","9","9","9","1","9","9","1","1","1"
"171","1","1","9","1","1","0","1","0","9","9","1","1","0","0","0","9","1","1","1","0","1","1","9","9","1","1","9","1","1","1","1","1","1"
"172","1","0","1","1","0","0","9","9","9","9","1","1","9","9","9","1","9","9","1","9","1","1","1","9","9","1","9","1","0","1","1","1","1"
"173","0","0","0","0","1","0","9","9","9","9","1","1","0","1","0","1","1","1","9","1","1","1","0","9","1","1","9","9","9","1","1","1","9"
"174","9","1","1","1","0","1","1","9","9","1","1","1","0","9","0","9","1","9","1","1","1","1","9","9","1","1","1","1","9","1","1","9","1"
"175","9","1","1","1","0","0","9","9","9","9","1","1","1","9","0","0","1","1","9","1","1","1","1","9","1","1","1","1","1","9","1","1","1"
"176","1","1","1","1","1","1","1","9","1","0","1","1","0","0","0","0","1","1","9","9","1","1","9","9","1","1","1","1","1","9","1","9","1"
"177","9","0","9","0","0","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","1","1","1","9","9","1","9","9","9"
"178","1","9","1","1","1","0","1","1","9","1","1","1","0","1","0","0","1","1","1","1","1","1","0","9","1","1","1","1","1","1","1","1","1"
"179","0","0","9","9","0","1","9","0","1","9","1","1","0","0","0","0","9","1","0","0","1","9","9","9","1","1","1","9","9","1","1","0","9"
"180","0","0","0","0","0","0","9","9","9","9","9","1","0","0","0","9","9","9","0","0","1","1","1","9","1","9","9","9","0","1","1","9","1"
"181","1","0","0","1","0","0","1","0","9","1","1","1","0","0","0","0","1","1","1","1","1","1","9","9","1","1","1","1","1","1","1","1","1"
"182","1","0","0","0","0","0","9","9","9","9","1","1","0","0","0","9","1","1","0","0","1","1","0","9","1","9","9","9","9","9","9","9","9"
"183","1","1","9","1","0","0","1","0","0","0","1","1","9","1","1","1","1","1","9","1","1","1","1","9","9","1","1","1","0","0","1","1","1"
"184","1","1","9","9","1","0","9","0","1","1","1","1","9","0","0","1","1","1","0","9","1","1","9","9","1","1","1","1","1","1","1","1","1"
"185","1","1","1","1","1","0","1","1","1","1","1","0","0","0","0","9","0","9","9","0","1","1","1","9","1","9","1","1","1","1","1","1","1"
"186","9","9","9","9","0","0","9","9","9","9","1","1","9","0","0","1","9","1","9","1","1","1","0","9","1","1","9","9","9","9","1","9","1"
"187","9","0","9","1","1","0","1","9","1","9","1","1","0","0","0","1","9","1","1","1","1","1","1","9","1","9","0","0","0","1","1","1","1"
"188","0","0","9","1","0","0","1","9","9","9","1","1","0","0","0","9","9","1","1","9","1","1","0","9","9","9","0","0","0","1","1","9","1"
"189","9","9","1","9","0","1","1","0","9","1","1","9","1","0","0","9","1","1","9","1","1","1","1","9","0","9","0","0","0","1","1","9","9"
"190","9","1","9","0","0","0","9","0","1","0","1","1","1","0","0","9","1","1","9","1","1","0","9","9","1","9","1","1","1","9","1","1","9"
"191","9","0","0","0","0","0","9","1","1","9","1","1","0","0","0","9","0","0","9","1","1","1","1","9","9","9","0","0","0","1","1","9","1"
"192","1","9","9","9","1","1","1","1","1","1","1","1","1","1","1","9","9","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"193","9","9","0","0","0","0","1","1","1","9","1","1","9","9","9","1","9","9","1","1","1","1","9","9","1","1","1","9","9","1","1","1","1"
"194","9","0","0","9","0","0","1","9","1","9","1","1","0","0","0","9","1","1","1","0","1","1","9","9","9","9","0","0","1","1","1","1","1"
"195","1","9","1","9","0","0","1","1","1","1","1","1","0","0","0","9","1","1","9","9","1","1","9","9","1","1","1","1","1","1","1","9","1"
"196","1","9","1","1","0","0","9","9","9","9","1","1","0","9","0","0","1","9","9","9","1","9","0","9","9","9","1","1","1","9","1","1","9"
"197","1","1","9","9","1","0","1","9","1","0","1","1","0","0","0","0","1","1","9","9","1","1","0","9","1","1","9","9","9","1","1","1","1"
"198","9","9","1","1","0","0","9","9","9","9","1","1","9","9","9","9","1","1","9","9","1","1","9","9","1","1","9","9","9","9","1","1","1"
"199","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","0","0","9","1","1","1","1","9","1","1","1","9","1","1","1","1","1"
"200","1","9","1","1","1","0","9","9","1","9","1","9","0","0","0","9","0","9","9","9","1","1","9","9","1","1","1","1","1","1","9","9","9"
"201","1","0","0","0","1","0","9","9","9","9","1","1","9","9","0","0","0","0","9","9","1","9","1","9","1","1","0","0","0","0","1","1","1"
"202","1","0","0","9","1","1","1","1","1","9","1","1","0","0","0","1","0","0","1","1","1","1","0","9","9","0","0","0","0","1","1","1","1"
"203","1","1","1","1","0","0","9","9","9","9","1","1","1","9","0","0","1","1","1","1","1","1","0","9","1","1","1","1","1","9","1","9","1"
"204","1","9","9","9","0","0","9","9","9","9","1","1","0","0","0","1","9","1","1","9","1","1","9","9","9","9","1","1","9","1","1","1","1"
"205","1","1","1","1","1","0","1","9","9","1","1","1","0","0","0","0","1","1","1","0","1","1","0","9","1","1","0","0","9","1","0","0","1"
"206","9","0","0","0","1","0","9","9","9","9","1","1","9","0","0","9","9","9","0","1","1","1","1","9","9","9","0","0","0","1","1","1","9"
"207","0","0","0","0","1","0","9","9","9","9","1","1","1","0","0","0","9","9","1","1","1","1","9","9","1","1","1","0","0","1","0","0","0"
"208","0","0","0","1","1","0","1","1","1","9","9","1","0","0","0","0","0","0","1","0","9","9","1","9","9","1","0","0","0","1","1","0","0"
"209","1","0","1","1","0","0","9","9","9","9","1","1","0","0","9","0","1","1","1","1","1","1","9","9","1","1","1","1","1","9","9","9","9"
"210","9","0","1","9","0","0","9","9","9","9","1","0","0","0","0","1","0","0","1","1","1","0","1","9","1","1","1","1","1","9","1","1","1"
"211","1","0","9","9","0","0","9","9","9","9","9","9","0","0","0","1","9","9","1","0","1","1","0","9","9","9","0","0","0","1","1","9","9"
"212","1","9","9","1","1","0","1","0","1","0","1","1","9","9","0","0","1","1","1","1","1","1","0","9","1","1","0","0","0","1","1","9","1"
"213","1","1","1","1","1","1","1","1","9","0","1","1","9","0","0","0","1","1","9","9","1","1","0","9","0","0","1","1","0","1","1","1","1"
"214","1","1","1","1","0","1","0","1","9","9","1","1","9","9","0","1","9","9","9","9","1","1","0","9","1","9","1","1","1","1","1","0","1"
"215","9","0","0","1","1","0","1","1","1","9","1","1","9","0","0","0","1","1","1","1","1","1","1","9","1","1","1","1","1","9","1","9","1"
"216","0","9","9","0","0","0","9","9","9","9","1","1","1","0","0","9","0","9","1","1","1","1","1","9","1","9","9","1","1","9","1","1","1"
"217","1","9","9","1","1","0","9","0","1","9","1","1","9","9","0","9","9","9","1","9","1","1","9","9","9","0","1","1","1","1","1","9","1"
"218","9","9","1","1","1","1","1","1","1","9","1","1","9","1","1","1","1","1","9","1","1","1","9","9","1","1","1","1","1","1","1","1","1"
"219","1","9","0","0","0","0","1","0","9","9","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","9","9","9"
"220","0","0","0","9","0","0","9","9","1","1","1","9","0","9","0","1","0","0","9","1","1","1","1","9","0","0","1","9","9","1","1","0","1"
"221","9","0","0","9","0","0","9","9","9","9","9","0","0","9","0","1","9","0","1","9","9","0","9","9","9","9","9","9","9","9","0","0","0"
"222","1","9","1","9","0","0","1","9","1","9","1","1","0","1","0","9","9","1","1","1","1","1","1","9","1","9","9","9","9","1","1","1","1"
"223","9","0","0","9","1","1","9","0","1","9","1","1","0","0","0","9","1","1","0","0","1","1","0","9","1","1","1","1","1","9","1","1","1"
"224","1","0","0","1","1","0","9","1","1","1","0","9","9","0","0","1","0","0","1","1","1","9","1","9","0","0","0","0","9","0","1","0","1"
"225","1","1","1","9","0","0","1","9","9","9","1","1","1","1","0","1","9","1","0","1","1","1","9","9","1","1","9","0","0","9","1","0","1"
"226","9","0","1","1","0","1","9","9","9","9","9","1","9","0","0","0","0","1","1","1","1","1","1","9","1","1","1","1","1","1","1","9","9"
"227","9","9","9","9","0","0","9","9","9","9","0","0","0","0","0","1","0","0","9","9","0","9","9","9","0","0","0","0","0","0","0","0","1"
"228","0","9","1","1","0","1","9","1","1","9","1","1","9","0","0","1","9","9","0","1","1","1","0","9","1","1","9","0","0","1","1","0","1"
"229","1","9","1","9","0","0","9","9","9","9","1","1","9","0","0","9","1","1","9","9","1","1","0","9","1","1","1","1","1","9","9","1","9"
"230","9","0","0","0","0","0","9","9","9","9","1","1","1","1","1","1","1","1","9","1","1","1","9","9","1","1","9","9","9","9","1","1","1"
"231","1","9","9","0","0","0","1","9","1","1","1","1","1","9","9","1","9","9","0","1","1","1","1","9","1","1","0","0","0","0","1","1","1"
"232","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","9","9","9","1","1","9","1","1","9","1","9","0","9","9","1","1","9","1"
"233","1","1","1","1","1","0","1","1","1","9","1","1","9","9","0","0","1","1","1","1","1","1","0","9","1","1","1","1","1","1","1","1","1"
"234","1","9","9","9","1","1","1","0","1","9","1","1","0","0","0","9","1","1","9","9","1","1","9","9","1","1","9","9","9","1","1","1","1"
"235","1","0","1","0","0","0","9","9","9","9","1","1","0","0","0","9","1","1","9","1","1","1","0","9","0","0","9","9","9","1","1","1","1"
"236","1","1","1","1","0","1","1","0","9","9","1","1","9","0","0","0","1","1","1","1","1","1","0","9","0","1","1","9","9","1","1","9","9"
"237","1","9","0","0","0","0","1","0","1","1","1","0","9","1","9","0","9","9","0","9","1","1","9","9","9","1","1","9","9","9","9","9","9"
"238","1","9","9","9","1","1","9","9","9","9","1","1","9","0","0","9","1","1","1","9","1","1","9","9","0","0","9","9","9","1","1","0","9"
"239","1","9","1","1","1","0","9","9","1","9","1","1","0","0","0","1","9","0","0","0","9","9","9","9","9","9","1","1","1","1","1","0","9"
"240","1","1","1","1","0","0","1","9","9","9","9","1","9","9","9","0","1","1","1","9","9","1","0","9","9","9","9","9","9","1","1","1","1"
"241","1","9","0","1","0","0","9","9","1","9","1","1","0","0","0","9","1","1","1","0","1","1","1","9","1","1","1","1","1","1","1","1","1"
"242","9","0","0","9","0","0","1","9","9","9","9","0","0","0","0","9","9","9","0","0","1","1","9","9","9","9","9","1","1","1","1","9","9"
"243","9","1","1","1","1","1","0","1","1","9","1","9","0","0","0","9","1","1","1","9","1","1","9","9","1","1","1","1","1","1","1","9","9"
"244","0","0","0","0","0","0","9","9","1","9","1","1","9","9","0","9","9","0","1","1","1","1","1","9","1","1","1","9","9","9","9","9","9"
"245","0","0","0","0","1","1","9","9","9","9","1","1","9","0","0","1","1","1","1","1","1","1","9","9","1","9","0","0","0","9","1","1","1"
"246","9","1","1","1","0","0","9","1","1","1","1","1","1","1","9","1","9","9","9","1","1","1","9","9","9","9","9","9","9","1","1","1","1"
"247","1","0","0","0","0","0","1","1","9","9","1","1","9","9","9","0","9","1","0","9","1","1","9","9","1","9","1","1","0","0","1","1","1"
"248","1","1","1","1","0","1","1","0","1","9","1","1","9","9","9","9","1","1","9","1","1","1","9","9","1","1","1","1","1","9","1","1","1"
"249","1","1","1","1","1","1","1","9","1","1","1","1","1","1","9","1","9","0","9","1","1","1","1","9","0","0","0","9","9","9","1","1","1"
"250","9","0","0","9","0","0","9","9","9","9","1","1","0","0","0","9","1","9","1","1","1","1","9","9","9","0","0","0","0","1","1","1","9"
"251","0","0","9","9","0","0","9","0","9","9","1","1","1","0","0","1","1","1","9","1","1","1","1","9","1","9","1","9","0","9","1","0","1"
"252","1","0","0","0","0","0","9","9","1","1","9","9","9","0","0","9","9","9","1","1","9","9","1","9","1","1","0","0","0","1","1","1","9"
"253","9","1","1","9","0","1","9","9","9","9","1","1","1","1","0","0","1","1","0","9","9","1","9","9","0","9","9","9","9","1","1","9","1"
"254","9","0","9","0","0","0","9","9","9","9","9","1","9","9","0","1","9","1","1","9","1","1","9","9","1","1","1","1","1","1","1","1","1"
"255","0","0","0","0","0","1","1","0","1","9","1","1","0","0","0","1","9","9","1","9","1","1","9","9","1","1","9","0","9","1","1","1","1"
"256","1","9","9","9","1","0","1","1","9","9","1","1","0","0","0","9","1","1","1","1","1","1","9","9","1","1","1","1","1","1","1","0","0"
"257","1","9","0","9","0","0","9","9","9","9","1","1","1","1","9","1","1","9","1","1","1","1","0","9","1","1","1","9","0","9","1","1","1"
"258","9","0","0","0","1","0","1","9","1","0","1","1","0","0","0","1","1","1","1","1","1","1","1","9","0","0","0","0","0","1","1","1","1"
"259","0","0","0","9","0","0","1","0","1","9","1","1","0","0","0","9","1","1","9","0","1","1","0","9","1","1","1","1","1","1","1","1","9"
"260","9","0","0","1","1","0","1","0","9","9","1","0","1","0","0","1","0","0","1","9","1","1","0","9","1","1","0","0","0","1","1","1","1"
"261","1","1","9","1","0","1","1","1","0","9","1","1","0","0","0","1","0","1","1","9","1","1","1","9","9","0","0","0","0","0","1","0","1"
"262","9","0","0","0","1","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","9","9","9","0","9","0","0","1","1","1"
"263","1","9","9","1","0","1","9","0","0","0","0","1","0","1","9","1","9","9","9","9","1","9","9","9","1","1","1","1","1","1","0","0","1"
"264","1","9","9","9","1","1","1","0","1","1","1","1","0","0","0","9","1","1","1","9","1","1","9","9","1","1","9","9","9","9","9","9","1"
"265","1","1","1","1","1","1","9","1","1","0","1","1","1","0","9","0","1","1","1","1","1","1","1","9","1","1","1","1","1","1","9","9","9"
"266","1","1","1","1","1","1","1","9","1","0","1","1","0","0","0","0","1","1","1","1","1","1","0","9","1","1","9","1","1","1","1","1","1"
"267","1","1","1","9","0","0","9","9","9","9","1","1","0","0","0","0","9","1","0","1","1","1","9","9","1","1","1","1","1","9","9","9","9"
"268","1","9","1","9","1","0","1","0","1","1","1","1","1","0","0","1","1","1","9","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"269","1","9","9","9","1","0","1","1","1","9","1","1","9","0","0","0","1","1","1","1","1","9","1","9","1","1","9","0","1","1","1","1","1"
"270","1","9","0","1","1","1","9","9","9","9","1","1","0","0","0","9","9","9","1","0","1","1","9","9","0","9","9","9","9","1","1","9","1"
"271","9","1","1","1","0","1","1","1","1","9","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"272","1","1","1","1","1","1","1","1","1","9","1","1","0","0","0","0","1","1","1","0","1","1","0","9","1","1","0","0","0","1","1","0","1"
"273","9","9","9","9","0","0","9","9","9","9","1","1","9","0","0","9","9","9","1","1","1","1","9","9","1","1","9","9","0","1","1","9","1"
"274","1","1","1","1","1","1","9","0","1","9","1","1","0","0","0","9","1","1","0","0","1","1","0","9","1","1","1","1","1","1","1","0","1"
"275","1","1","1","1","0","0","1","1","1","0","1","1","9","0","0","9","9","1","9","1","9","1","9","9","1","9","1","1","1","1","1","1","9"
"276","9","0","0","9","0","0","9","9","9","9","1","9","0","0","0","9","1","1","9","0","9","9","0","9","1","1","1","1","9","9","1","0","1"
"277","1","1","1","1","1","1","1","0","1","9","1","1","9","9","0","1","9","9","1","0","1","1","0","9","0","9","0","0","0","1","0","0","1"
"278","1","1","9","9","0","0","9","0","1","0","9","1","0","9","0","1","1","1","9","1","0","9","0","9","9","1","9","9","1","1","1","0","0"
"279","1","9","0","0","0","0","9","9","9","9","1","1","1","9","0","9","1","1","9","1","1","1","1","9","9","9","9","1","1","9","1","9","9"
"280","9","9","9","9","0","1","9","0","1","1","9","1","0","0","0","9","9","1","1","9","1","1","9","9","1","9","9","9","1","1","1","1","1"
"281","1","0","0","9","1","0","1","1","1","1","1","1","9","0","0","0","0","1","1","9","1","1","9","9","1","1","0","0","0","0","1","1","1"
"282","1","9","1","0","0","0","1","0","1","9","1","1","0","9","9","0","1","1","9","9","1","1","9","9","1","1","1","1","9","9","1","1","1"
"283","9","1","1","1","1","0","1","0","1","0","1","1","9","0","0","0","9","1","1","1","9","0","0","9","1","1","1","1","9","1","1","1","9"
"284","0","0","9","0","1","0","0","1","9","1","9","1","1","1","1","1","9","1","1","1","1","1","1","9","9","0","1","1","1","0","1","9","1"
"285","1","1","1","1","0","1","9","1","1","0","1","1","1","1","0","1","1","9","9","1","1","1","9","9","1","1","9","9","1","9","1","1","1"
"286","1","0","1","0","1","1","1","0","0","0","1","1","1","9","1","9","1","1","1","1","1","1","9","9","1","1","1","1","1","0","1","1","1"
"287","1","9","9","9","1","0","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","9","9","9","1","9","9","9"
"288","1","1","1","1","1","0","9","9","9","9","9","0","0","0","0","9","0","9","9","9","1","0","0","9","9","1","9","1","1","1","1","1","1"
"289","9","9","9","1","1","0","1","0","1","1","1","9","0","0","0","0","0","0","1","0","1","9","0","9","9","9","1","1","1","1","1","1","1"
"290","1","1","9","9","0","0","9","0","1","1","9","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","1","9","9","9"
"291","9","0","0","0","0","0","9","9","9","9","0","1","9","9","0","9","9","1","1","9","9","1","0","9","9","1","0","0","0","9","1","0","1"
